id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
16070,1998.0,Sitcom,85,6.7,François Ozon,François Ozon,Fidélité Productions-StudioCanal-Canal+-Centre National de la Cinématographie (CNC),Comedy-Drama-Romance-Thriller,"The adventures of an upper-class suburban family abruptly confronted with the younger brother's discovery of his homosexuality, the elder sister's suicide attempt and sado-masochist tendencies, and the intrusion of a very free-spirited maid and her husband... And it all started with the arrival in the family of an innocent looking rat..."
16071,1998.0,Always Outnumbered,104,7.3,Michael Apted,Walter Mosley-Walter Mosley,Home Box Office-Palomar Pictures,Drama,"In Los Angeles, the hot-tempered collector of cans Socrates ""Socco"" Fortlow is an ex-con that has served a long sentence for killing a man and a woman. Now he is trying to build a new life and find a job. However he is discriminated against his age, color and background. His only friend is Right Burke, who is dying of cancer. He also helps a young woman that is having problems with her husband. When Socco meets the boy Darryl, he finds that Darryl lives with a foster family that does not take care of him. Further, he has just witnessed the murder of another boy by a small-time criminal. Socco helps the boy to grow-up while helps Burke and tries to find work at a supermarket."
16072,2002.0,Basic Ab Workout for Dummies,,,,,,,
16073,1992.0,Emerson,,,,,,,
16074,2001.0,Dark Shadows Reunion,,,,,,,
16075,1993.0,Dave,110,6.8,Ivan Reitman,Gary Ross,Warner Bros.-Northern Lights Entertainment-Donner/Shuler-Donner Productions,Comedy-Romance,"Bill Mitchell is the philandering and distant President of the United States. Dave Kovic is a sweet-natured and caring Temp Agency operator, who by a staggering coincidence looks exactly like the President. As such, when Mitchell wants to escape an official luncheon, the Secret Service hires Dave to stand in for him. Unfortunately, Mitchell suffers a severe stroke whilst having sex with one of his aides, and Dave finds himself stuck in the role indefinitely. The corrupt and manipulative Chief of Staff, Bob Alexander, plans to use Dave to elevate himself to the White House - but unfortunately, he doesn't count on Dave enjoying himself in office, using his luck to make the country a better place, and falling in love with the beautiful First Lady..."
16076,2003.0,Wishing Stairs,97,6.0,Jae-yeon Yun,Shin-ae Lee-Soyoung Lee,CJ Entertainment-Cine-2000 Film Production,Horror-Drama,"In a Korean boarding school, there is a legend about its twenty-eight steps stairway: when the twentieth-ninth step appears, the fox will grant a wish to the climber. The lesbian ballet student Kim So-hee is in deep love with her passive girlfriend and also ballet student Yoon Jin-sung. When there is a competition for a single spot in a famous ballet school in Russia, the envious Jin-sung finds the twentieth-ninth step and asks to beat the favorite So-hee. However, there is a price to pay for the wish unknown to Jin-sung and the consequence is the accidental death of So-hee. Meanwhile, the fat student Eon Hae-ju, who is despised and tormented by her classmate Han Yoon-ji, misses So-hee. When she also finds the mysterious step, she wishes the return of So-hee with tragic consequences."
16077,2004.0,The Super Milk-Chan Show,,,,,,,
16078,1967.0,Dark Shadows: Vol. 4,,,,,,,
16079,2003.0,Dark Waters,93,3.2,Phillip J. Roth,Brett Orr-Phillip J. Roth,Unified Film Organization,Action-Adventure-Horror-Sci-Fi-Thriller,"Unusually vicious and aggressive sharks attack an oil rig in the middle of the Gulf of Mexico. Dane Quatrell and a team are sent to investigate, but the sharks are still on the prowl and now they have developed a taste for human blood."
16080,2000.0,El Mar,107,6.6,Agustí Villaronga,Antoni Aloy-Blai Bonet-Biel Mesquida,,Drama-War,"Two boys (Ramallo and Manuel) and a girl in the Spanish Civil War are involved in the death of other two boys, one killed, the other suicided. This terrible secret will be with them for all their lives. Years pass and they meet in a hospital for tuberculosis treatment. She is now a nun, Ramallo is a thief and Manuel is obsessed by religion. Reality is too hard to feel, only the sea should be the best place, where all is quiet..."
16081,1986.0,Shocked,,,,,,,
16082,2004.0,13 Going on 30,98,6.2,Gary Winick,Josh Goldsmith-Cathy Yuspa,Revolution Studios-Thirteen Productions,Comedy-Fantasy-Romance,"After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. Thanks to some wishing dust, Jenna's prayer has been answered. With a knockout body, a dream apartment, a fabulous wardrobe, an athlete boyfriend, a dream job, and superstar friends, this can't be a better life. Unfortunately, Jenna realizes that this is not what she wanted. The only one that she needs is her childhood best friend, Matt, a boy that she thought destroyed her party. But when she finds him, he's a grown up, and not the same person that she knew."
16083,1994.0,The Best of Friends: Vol. 2,,,,,,,
16084,1986.0,Entrails of a Virgin,72,4.3,Kazuo 'Gaira' Komizu,Kazuo 'Gaira' Komizu,Rokugatsu Gekijô,Horror-Sci-Fi,A very weird exploitation flick. The whole film seems to centre round a group of dominating male chauvanists abusing young Japanese models after a photo shoot. After which they are butchered one by one by a mud covered nutter with a gigantic penis who lives in a wharehouse.
16085,2003.0,The Phandom Menace,,,,,,,
16086,1996.0,Chinese Chocolate,,,,,,,
16087,2003.0,Dragon Ball GT: A Hero's Legacy,,,,,,,
16088,1978.0,Corvette Summer,105,5.6,Matthew Robbins,Hal Barwood-Matthew Robbins,Metro-Goldwyn-Mayer-Plotto Productions,Adventure-Comedy,"Ken loves to design and build exotic cars. When the High School shop class project car, a fully tricked out dream Corvette, is stolen, he begins searching for it. His search leads him to Las Vegas, where Vanessa, a teenaged prostitute wannabe, helps him try to track it down."
16089,2004.0,Sherlock Holmes and the Case of the Silk Stocking,99,6.8,Simon Cellan Jones,Allan Cubitt-Arthur Conan Doyle,British Broadcasting Corporation-Tiger Aspect Productions-WGBH,Crime-Drama-Mystery,
16090,2004.0,Alone in the Dark,,,,,,,
16091,1997.0,Firelight,103,7.3,William Nicholson,William Nicholson,Carnival Film & Television-Hollywood Pictures-Isobel Griffiths Limited-Wind Dancer Productions,Romance-Drama,"In 1838, lovely governess Elisabeth agrees to bear a child of anonymous English landowner, and he will in return pay her father's debt. At birth she, as agreed, gives up the child. Seven years later she is hired as governess to a girl on a remote Sussex estate. The father of the girl, Charles Godwin, turns out to be that anonymous landowner. So Elisabeth has to be her own daughter's governess, and she can't reveal the secret of her tie with little Louisa."
16092,2002.0,Firestarter 2: Rekindled,168,5.0,Robert Iscove,Philip Eisner-Stephen King,USA Films-Traveler's Rest Films-USA Cable Network,Horror-Sci-Fi-Thriller,"Charlie McGee is a young woman with the unwanted and often uncontrollable gift of pyrokinesis, lighting fires by mere thought. Charlie has been in hiding for nearly all her life from a top-secret government fringe group headed by the maniacal John Rainbird, who wants to find and use Charlie as the ultimate weapon of war. Vincent is a young private investigator unwittingly sent to look for Charlie, and evenutally tries to help her escape from Rainbird, who has formed a group of young boys from other research projects -- each with different special abilities -- in a plot to take over the world."
16093,2003.0,Kart Racer,94,5.8,Stuart Gillard,Nicholas DiBella,ApolloMedia Distribution-Knightscove Entertainment,Comedy-Drama-Family,"14-year-old Watts Davies is estranged from his dad, a former International Karting Federation (IKF) champion. Watts's resolve to race in the upcoming IKF Regional Championships rekindles their relationship as they pursue the dream together."
16094,1989.0,Family Business,110,5.7,Sidney Lumet,Vincent Patrick-Vincent Patrick,TriStar Pictures-Gordon Company-Regency International Pictures-The A. Milchan Investment Group,Crime-Drama,"Jessie is an aging career criminal who has been in more jails, fights, schemes, and line-ups than just about anyone else. His son Vito, while currently on the straight and narrow, has had a fairly shady past, and is indeed no stranger to illegal activity. They both have great hope for Adam, Vito's son and Jessie's grandson, who is bright, good-looking, and without a criminal past. So when Adam approaches Jessie with a scheme for a burglary he's shocked, but not necessarily uninterested."
16095,1998.0,Mystery Science Theater 3000: The Touch of Satan,92,7.7,Kevin Murphy,Joel Hodgson-Michael J. Nelson-Paul Chaplin,Best Brains,Comedy-Sci-Fi,"A wandering mellow '70's man is invited to stay at a walnut farm where he falls in love with a witch obsessed with ""Amazing Grace."" Meanwhile, while Crow and Tom go caroling for Wassail, Prof. Bobo and Observer are tortured in their own ways by Steffi, the babysitter hired by Pearl to watch over Castle Forrester while she's on vacation. Inspired by the movie, Mike decides to start a walnut farm and finds it'd grueling work while Servo starts growing pecans with the greatest of ease. Crow then gets the idea that he's a witch and asks Mike to bury him in stones to see if he can feel pain, though it becomes obvious that there's a reason why he can't. Servo's homicidal grandmother then assaults Mike with a pitchfork. In the end, Crow believes he's sold his soul to Satan to obtain ultimate power but Mike points out he accidentally sold it to a CPA named Stan. Steffi continues tormenting Observer by trying to read him ""Green Eggs and Ham"" and locks Prof. Bobo in a pet taxi."
16096,1999.0,Island of the Sharks: IMAX,40,7.0,Howard Hall,Thomas Friedman-Howard Hall,Howard Hall Productions-NOVA/WGBH Boston-New England Aquarium,Documentary-Short,"Welcome to a tropical Pacific paradise where beauty and danger co-exist beneath the waves! Otherwise known as Cocos Island, this underwater mountain--an Island of the Sharks--is a migratory gathering place for a dazzling array of sea creatures including sharks, manta rays, sea turtles, and dolphins. Boasting the world's highest concentration of large marine predators, its waters teem with white-tip, hammerhead, black-tip, and silky sharks. A thrilling underwater adventure originally filmed and screened in the large-format IMAX process, this amazing visual and audio experience has been produced to the highest industry standard for the finest quality. A destination not to be missed!"
