id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
2088,2000,Wildflowers,81,7.3,F.A. Brabec,Karel Jaromír Erben-Milos Macourek-F.A. Brabec,Ceská Televize-J&J Jakubisko Film,Drama-Fantasy-Horror-Mystery-Romance,"Seven seemingly unconnected fairy tales - glued together only by folklore, mood, color and light - make up this Czech collection of visual poetry. The original piece of literature, written by Karel Jaromír Erben in 1853, contained twelve tales."
2089,2001,Strawberry Eggs (I My Me!),,6.9,,Yasuko Kobayashi-Ken'ichi Murakami-Yom,IMM! Committee-Pioneer Entertainment-Pioneer LDC-TNK-Tokyo Broadcasting System,Animation-Comedy-Drama,
2090,2000,Cleopatra 2525: The Complete Series,,,,,,,
2091,2002,National Geographic: Inside American Power: The Pentagon,,,,,,,
2092,2002,Kiss: Exposed,,,Fred Barney Taylor,Christopher Webb Young,,Documentary,
2093,2000,Rated X,115,5.9,Emilio Estevez,David McCumber-Norman Snider-Anne Meredith,District,Biography-Drama,"Based on the true story of Jim and Artie Mitchell, two brothers who entered the porn industry in the early 60's. After creating such legendary porn films as ""Behind the Green Door"" and ""Inside Marily Chambers"", they later became addicted to drugs and began a downward spiral leading to bankruptcy and murder."
2094,2001,Star Ocean EX,,6.8,,Kenichi Araki-Ken'ichi Kanemaki-Satoru Nishizono,Dentsu Motion Pictures-Studio DEEN-TV Tokyo,Animation-Fantasy-Sci-Fi,
2095,1997,Liar Liar,86,6.9,Tom Shadyac,Paul Guay-Stephen Mazur,Universal Pictures-Imagine Entertainment,Comedy-Fantasy,"Fletcher Reede, a fast talking attorney, habitual liar, and divorced father is an incredibly successful lawyer who has built his career by lying. He has a habit of giving precedence to his job and always breaking promises to be with his young son Max, but Fletcher lets Max down once too often, for missing his own son's birthday party. But until then at 8:15 Max has decided to make an honest man out of him as he wishes for one whole day his dad couldn't tell a lie. When the wish comes true all Fletcher can do is tell the truth and cannot tell one lie. Uh-oh for Fletcher!"
2096,2003,Toolbox Murders,72,6.9,Kevin Ford-Chris Sivertson,,,Documentary,
2097,1993,A Far Off Place,100,6.6,Mikael Salomon,Laurens van der Post-Robert Caswell-Jonathan Hensleigh,Walt Disney Pictures-Amblin Entertainment-Touchwood Pacific Partners 1,Adventure-Drama-Family-Romance,"The witty Nonni and the stuck-up city-boy Harry are the only ones to survive a massacre of a gang of poachers among the gamekeeper's family on his lonesome farm in the savanna. Now the ruthless murderers are after them as the only witnesses. Without a means of transportation, the only way to escape is to walk through two thousand kilometers of Kalahari desert with the help of the African bushman Xhabbo. On the months-long journey ahead, they not only become good friends against their differences, but also realize that every one of them has strength and skills that are required to survive."
2098,2004,Lightning in a Bottle,103,7.7,Antoine Fuqua,,Vulcan Productions-Jigsaw Productions,Documentary-Music,"Beginning with a stirring African folk song (Zélié performed by Angélique Kidjo) the roots are established and rapidly swell into a trunk thickened by the hardships of the Great Depression (Gamblin' Man performed by David 'Honeyboy' Edwards) and the oppression of segregation (Jim Crow Blues performed by Odetta). Finally, this Blues family tree shows off vibrant new growth as it reveals the Blues' influence on our modern wealth of talented musicians (Midnight Special performed by John Fogerty and Hound Dog done by Macy Gray). Ruth Brown gives Blll Cosby a full-throttle serenade (and a playful smoldering gaze), along with Mavis Staples and Natalie Cole. Angélique Kidjo persuades Buddy Guy to an unforgettable rendition of 'Voodoo Child,' shortly before Bonnie Raitt and Robert Cray accompany B.B. King and Lucille for the final number, 'Paying the Cost to be the Boss.' This documentary presents to the audience, with authority and candor, an authentic history of this musical form. The highly esteemed elders of this musical family are exemplary in their humbleness toward one another, rich with decades of shared memories; and their performances are of a quality rarely seen in modern times. These men and women are true artisans, yet they continue to generously pass their legacy down to select members of each musical generation. Those who grew up on this music find themselves performing on the stage with the very heroes who served as their earliest inspiration. Legends, such as Ruth Brown, Honeyboy Edwards, Clarence 'Gatemouth' Brown, B.B. King, Howling Wolf, and Buddy Guy, gave the world a double helping of their genius-first with song and secondly as the spirit which supplies the continuation of their art: in such artists as Natalie Cole, Jimmie Vaughan, John Fogerty, Macy Gray, Alison Krause, and Bonnie Raitt."
2099,2005,Gas,86,6.9,Eric Darnell-Tom McGrath,Mark Burton-Billy Frolick-Eric Darnell,DreamWorks Animation-Pacific Data Images,Animation-Adventure-Comedy-Family,"Longing to roam free in the vast landscapes of Mother Africa, Marty, the bored and dejected zebra of the famous Central Park Zoo, escapes his prison on the night of his tenth birthday celebration. However, after a botched rescue attempt by Marty's companions--Alex, the content lion; Melman, the skittish giraffe, and Gloria, the resolute hippo--the friends will find themselves crated up and shipped off to a remote wildlife preserve, only to end up on the sandy shores of exotic Madagascar. At last, Marty's dream will come true; nevertheless, what does it really mean to be a truly wild animal?"
2100,1997,Bliss,103,6.1,Lance Young,Lance Young,Triumph Films-Stewart Pictures-Pacific Motion Pictures-Triumph Enterprises Inc.,Drama-Romance,Joseph and Maria are married for six months and Maria still has never had an orgasm with her husband. They begin to visit mysterious doctor Baltazar who teaches them how to reach ecstasy in sex.
2101,1993,The Adventures of Pete & Pete: Season 1,,,,,,,
2102,1994,The Simpsons: Season 6,,,,,,,
2103,1999,Sunshine,181,7.5,István Szabó,István Szabó-István Szabó-Israel Horovitz,Alliance Atlantis Communications-Bavaria Film and Television Fund-Channel Four Films-Dor Film Produktionsgesellschaft-Eurimages-Filmfonds Wien-Hungarian Motion Picture Fund-ISL Film-InterCom-Kinowelt Filmproduktion-Serendipity Point Films-Starhaus Filmproduktion-TV2-The Movie Network-Téléfilm Canada-Österreichischer Rundfunk,Drama-History-Romance-War,"The film follows a Jewish family living in Hungary through three generations, rising from humble beginnings to positions of wealth and power in the crumbling Austro-Hungarian Empire. The patriarch becomes a prominent judge but is torn when his government sanctions anti-Jewish persecutions. His son converts to Christianity to advance his career as a champion fencer and Olympic hero, but is caught up in the Holocaust. Finally, the grandson, after surviving war, revolution, loss and betrayal, realizes that his ultimate allegiance must be to himself and his heritage."
2104,1989,Kickboxer,97,6.4,Mark DiSalle-David Worth,Mark DiSalle-Glenn A. Bruce-Jean-Claude Van Damme,Kings Road Entertainment-The Movie Group,Action-Sport-Thriller,"Kurt Sloan is the corner-man for his brother, U.S. kickboxing champion Eric Sloan. When Kurt witnesses his brother become maliciously paralyzed in the ring by Thailand champion Tong Po, Kurt vows revenge. With the help of Xian, a kickboxing trainer who lives in a remote area of Thailand, Kurt trains for the fight of his life."
2105,1977,Starsky & Hutch: Season 3,,,,,,,
2106,1995,Bon Jovi: Live From London,90,8.3,David Mallet-Brian Lockwood,,,Documentary-Music,
2107,1981,Earth,,,,,,,
2108,1997,VeggieTales Classics: Larry-Boy & The Fib from Outer Space,,,,,,,
2109,1982,Grease 2,115,4.3,Patricia Birch,Ken Finkleman-Jim Jacobs-Warren Casey,Paramount Pictures,Comedy-Drama-Musical-Romance,"Return to rockin' Rydell High for a whole new term! It's 1961, two years after the original Grease gang graduated, and there's a new crop of seniors - and new members of the coolest cliques on campus, the Pink Ladies and T-Birds. Michael Carrington is the new kid in school - but he's been branded a brainiac. Can he fix up an old motorcycle, don a leather jacket, avoid a rumble with the leader of the T-Birds, and win the heart of Pink Lady Stephanie Zinone? He's surely going to try!"
2110,1979,Alien Quadrilogy: Bonus Material,,,,,,,
2111,1968,The Twilight Zone: Vol. 33,,,,,,,
2112,2003,Identity,90,7.3,James Mangold,Michael Cooney,Columbia Pictures-Konrad Pictures,Mystery-Thriller,"Malcolm Rivers has been convicted as the perpetrator of several murders and is sentenced to death. An eleventh hour defense by his lawyers and psychiatrist that Malcolm is insane based on new evidence has resulted in them meeting with the prosecutors and the judge to discuss if the verdict should be overturned. Meanwhile, on a dark night during a torrential rainstorm in the Nevada desert, a series of chain reaction events results in several people needing to stay at an out of the way motel managed by Larry. They are: ex-cop now limo driver Ed, and his client Caroline, a diva of a once famous actress; quiet adolescent Timmy, his stepfather George, and his mother Alice, who was seriously injured when Ed accidentally ran over her as she watched George change their flat tire; prostitute Paris, who was the unwitting cause of George's flat tire; newlyweds Lou and Ginny, whose marriage is based on a lie; and Police Officer Rhodes, who was en route escorting prisoner Robert to his new institution. They all can't leave the area because of washed out roads, all the other businesses around the motel are closed because of the storm, and all communication in and out is not functioning also because of the storm. One by one, they are murdered, the murderer leaving a calling card of a motel room key, starting with the room 10 key and working his way presumably to the room 1 key when the last person will be dead. Those still alive band somewhat together under Officer Rhodes and Ed's direction to find out which of the eleven is the murderer, and if, based on one of their theories, that they were brought to the motel by some force by the murderer as his intended targets. Whether those still alive can discover who the murderer is, discover why he has chosen to kill them, and be able to subdue him may well determine Malcolm's fate."
2113,2000,Air Bud: World Pup,83,4.7,Bill Bannerman,Kevin DiCicco-Mick Whiting-Robert Vince,Dimension Films-Keystone Family Pictures-Air Bud Productions-Téléfilm Canada,Comedy-Drama-Family-Sport,
2114,2002,Firefly,44,9.0,,Joss Whedon-Tim Minear-Ben Edlund,Mutant Enemy-20th Century Fox Television,Adventure-Drama-Sci-Fi,"Captain Malcolm 'Mal' Reynolds is a former galactic war veteran who is the captain of the transport ship ""Serenity"". Mal and his crew, ensign Zoe Alleyne Washburne; Zoe's husband, pilot Hoban 'Wash' Washburne; muscular mercenary Jayne Cobb; young mechanic Kaylee Frye; former Alliance medical officer Simon Tam; his disturbed teenage sister River (both on the run from the interplanetary government ""The Alliance""); the beautiful courtesan Inara Serra; and preacher Shepherd Book do any jobs, legal or illegal, they can find as the Serenity crew travels across the outskirts of outer space."
