id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
95,1985,Dona Herlinda and Her Son,90,6.8,Jaime Humberto Hermosillo,Jaime Humberto Hermosillo-Jorge López Páez,Clasa Films Mundiales,Comedy-Drama-Romance,"Rodolfo (Trevino) is a young bachelor doctor who has a love affair with a younger music student, Ramon (Meza). When Rodolfo's mother begins to urge his son to get married, he quickly asks modern and open-mind Olga (Lupercio) to become his wife. Ramon is heart-broken, but Dona Herlinda (del Toro) has the final solution to make everybody happy: She asks Ramon to live with her, near by Rodolfo and Olga. Everybody together forever."
96,2000,Inside the Space Station,,6.6,Pierre de Lespinois,Stephen Jay Schwartz,Discovery Channel-Evergreen Films,Documentary,
97,2002,Mostly Martha,,,,,,,
98,1965,The Battle of Algiers: Bonus Material,,,,,,,
99,1989,A Fishy Story,99,6.8,Anthony Chan,Anthony Chan-Eddie Ling-Ching Fong,Bo Ho Film Company Ltd.-Golden Harvest Company-Mobile Film Production,Comedy-Drama,
100,1993,Sam the Iron Bridge,96,6.4,Siu-Keung Cheng,James Fung,Citimedia-Long Shong Pictures,,"Iron Bridge San and Kuang battle the Evil White Lotus Cult until Kuang joins them out of fear, leaving San to fight alone. San must take vengeance on the cult for all the people it has killed and the damage it has done to society. With help from his new master San must face his toughest challenge, the bone crushing cult leader - Chan in a final show down!"
101,1997,Complete Shamanic Princess,,,,,,,
102,2004,Notre Musique,80,7.0,Jean-Luc Godard,Jean-Luc Godard,Avventura Films-Les Films Alain Sarde-Périphéria-France 3 Cinéma-Canal+-Télévision Suisse-Romande-Vega Film,Drama,"""Notre Music"" is divided in three kingdoms: Hell, Purgatory and Paradise like in the Dante's Inferno in the Divine Comedy. Hell shows footages of many wars; Purgatory mixes reality and fiction in Sarajevo; and Paradise is a surrealistic view of a beach ""protected"" by the American Marines."
103,1976,Sanford and Son: Season 6,,,,,,,
104,1965,The Great Race,160,7.3,Blake Edwards,Arthur A. Ross-Blake Edwards-Arthur A. Ross,Warner Bros.-Patricia-Jalem Productions-Reynard,Action-Adventure-Comedy-Family-Romance-Sport-Western,"Professional daredevil and white-suited hero, The Great Leslie, convinces turn-of-the-century auto makers that a race from New York to Paris (westward across America, the Bering Straight and Russia) will help to promote automobile sales. Leslie's arch-rival, the mustached and black-attired Professor Fate vows to beat Leslie to the finish line in a car of Fate's own invention."
105,2002,Obsessed,90,5.7,John Badham,Matthew Tabak,Lifetime Television-Barbara Lieberman Productions-Robert Greenwald Productions-Viacom Productions,Drama-Mystery-Thriller,"In a Chicago jail cell, clever and charming Ellena Roberts recounts for attorney Sara Miller the details of a one-night stand that led to a heated love affair with prominent surgeon David Stillman. David's version of the facts differs entirely and he insists that he never slept with Ellena. Sure that the doctor is the one who's lying, Sara is preparing to defend her client in court when some disturbing facts emerge."
106,2004,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,160,9.0,,,,Documentary-Music,
107,2000,Magnolia: Bonus Material,,,,,,,
108,2004,Spartan,106,6.6,David Mamet,David Mamet,Franchise Pictures-ApolloMedia Distribution-ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)-QI Quality International GmbH & Co. KG-Signature Pictures-Art Linson Productions-Epsilon Motion Pictures-Linson Entertainment-Spartan Productions,Action-Crime-Drama-Mystery-Thriller,"In the US-government's special ops, Scott is a shooter, not a planner, doing the job without regard to quaint or obsolete convention. When a Harvard undergrad goes missing (the daughter of a US leader), it's Scott who applies the pressure, first to her boyfriend, then to a madam whose cathouse is the initial stop en route to a white slavery auction in Dubai. The abductors may not know the girl's identity, but once they figure it out, she's doomed. Deadly double crosses force Scott to become a planner. Through it all, earnest TV newscasters read the drivel they're handed."
109,1996,No Way Back,,,,,,,
110,1989,Scandal,115,6.5,Michael Caton-Jones,Michael Thomas,British Screen Productions-Palace Pictures,Drama-History,"An English bon-vivant osteopath is enchanted with a young exotic dancer and invites her to live with him. He serves as friend and mentor, and through his contacts and parties she and her friend meet and date members of the Conservative Party. Eventually a scandal occurs when her affair with the Minister of War goes public, threatening their lifestyles and their freedom. Based on the real Profumo scandal of 1963."
111,2003,Duplex (Widescreen),,,,,,,
112,1993,The Eye of Vichy,110,7.3,Claude Chabrol,Jean-Pierre Azéma-Robert O. Paxton,Canal+-Centre National de la Cinématographie (CNC)-Délégation à la Mémoire et à l'Information Historique-FIT Productions-Institut National de l'Audiovisuel-La Sofica Bymages-Ministre de la Culture et de l'Éducation Nationale-Secrétariat d'État aux Anciens Combattants et Victimes de Guerre-Sylicone-TF1 Films Production,Documentary-War,"This movie is only made of archive pictures: the official newsreels that were broadcasted on French movie screens during 1940 and 1944 (the Occupation). Those newsreels were controlled by the government of Vichy, which collaborated with the Nazis, so most of them are propaganda. Their purpose is to show what the disinformation was then, and perhaps more generally to evoke the problem of the power of the mass media."
113,2000,Bruce Lee: A Warrior's Journey,100,8.1,John Little-Bruce Lee,Bruce Lee-John Little-Bey Logan,Concord Productions-Warner Bros.,Documentary-Action-Biography,"Legendary martial artist Bruce Lee is the subject of this thoughtful documentary by Lee aficionado John Little. Using interviews, behind-the-scenes footage and action sequences from Lee's last (unfinished) film, Game of Death, Little paints a textured, complex portrait of the world's most famous action hero."
114,1989,Dominion Tank Police Part 1 & 2,,,,,,,
115,1973,Lord Peter Wimsey: Murder Must Advertise,,8.2,Rodney Bennett,Bill Craig-Dorothy L. Sayers,British Broadcasting Corporation,Mystery,"When one of the copy writers of Pym's Advertising Agency meets his death by falling down a spiral staircase, a new ""writer"" joins the staff to investigate the matter."
116,2004,Bear Cub,100,7.2,Miguel Albaladejo,Miguel Albaladejo-Salvador García Ruiz,Canal+ España-Generalitat Valenciana-Hispanocine Producciones Cinematográficas-Institut Valencià de Cinematografia-Star Line TV Productions S.L.-TeleMadrid-Televisión Española,Comedy-Drama,"Pedro, a gay man with an active social life and big circle of friends, takes in his nephew Bernardo for a couple weeks. When it appears as though it might become a permanent arrangement, however, Pedro turns to his friends for guidance as he and 9-year-old Bernardo begin to forge a household together."
117,1957,Silk Stockings,117,6.9,Rouben Mamoulian,Leonard Gershe-Leonard Spigelgass-Melchior Lengyel,Metro-Goldwyn-Mayer (MGM),Comedy-Musical-Romance,"A musical remake of Ninotchka: After three bumbling Soviet agents fail in their mission to retrieve a straying Soviet composer from Paris, the beautiful, ultra-serious Ninotchka is sent to complete their mission and to retrieve them. She starts out condemning the decadent West, but gradually falls under its spell, with the help of Steve Canfield, an American movie producer."
118,1985,Rambo: First Blood Part II,96,6.5,George P. Cosmatos,David Morrell-Kevin Jarre-Sylvester Stallone,Estudios Churubusco Azteca S.A.-Anabasis N.V.,Action-Adventure-Thriller-War,"John Rambo is removed from prison by his former superior, Colonel Samuel Troutman, for a top-secret operation to bring back POW's still held in Vietnam. Rambo's assignment is to only take pictures of where the POWs are being held, but Rambo wants to get the POWs out of Vietnam. Teamed up with female Vietnamese freedom fighter Co Bao, Rambo embarks on a mission to rescue the POWs, who are being held by sadistic Vietnamese Captain Vinh and his Russian comrade, Lieutenant Colonel Padovsky. Rambo starts killing every enemy in sight while still focusing on his intentions to rescue the POWs. There are also corrupt American officials involved in the mission, including Marshall Murdock, one of Rambo's superiors."
119,1999,Travel the World by Train: Africa,60,,Graham Loveridge,,EFP,Documentary,
120,2004,Plain Dirty,,,,,,,
121,2003,Beyonce: Live at Wembley,,,,,,,
122,2002,Cube 2: Hypercube,94,5.6,Andrzej Sekula,Sean Hood-Sean Hood-Ernie Barbarash,Ghost Logic-Lions Gate Films,Drama-Mystery-Sci-Fi-Thriller,"Eight strangers find themselves waking up in a strange cube-shaped room with no recollection of how they came to be there. Soon discovering that they're in a strange fourth dimension where our laws of physics don't apply, they have to unravel the secrets of the ""hypercube"" in order to survive..."
123,2000,Chain of Fools,98,6.1,Pontus Löwenhielm-Patrick von Krusenstjerna,Bix Skahill,Bel Air Entertainment-City Block Productions-Lord-Weaver-Shiny Productions,Comedy-Crime,"""Chain of Fools"" is a heist comedy-romance about a hapless barber whose life takes a turn for the worse when he ends up in possession of a stolen treasure of ancient coins (the ""Shiny New Enemies"") and simultaneously falls on the wrong side of the law and in love with the detective investigating the crime."
124,2000,Cold Blooded,97,4.9,Randy Bradshaw,Ian Adams,"Alberta Filmworks-Bradshaw, MacLeod and Associates Ltd.",Crime-Drama-Thriller,"A serial murderer of teenage girls is loose, and working the case are a possibly corrupt detective Lou Miles a probably corrupt chief inspector Brodsky and his ""favorite snitch."" Dark personal histories and current politics mix to get the ambitious DA and her investigator involved."
125,1981,Nighthawks,99,6.4,Bruce Malmuth-Gary Nelson,David Shaber-David Shaber-Paul Sylbert,Universal Pictures-Martin Poll Productions-The Production Company-Herb Nanas Productions-Layton Productions,Action-Crime-Thriller,"Deke DaSilva and Matthew Fox are two New York City cops who get transferred to an elite anti-terrorism squad. About this same time, an infamous international terrorist shows up in New York City looking to cause some chaos. It's up to DaSilva and Fox to stop him, but will they be in time...?"
126,2003,Vampire Effect (aka Twins Effect),,,,,,,
127,1987,Fatal Beauty,104,5.4,Tom Holland,Bill Svanoe-Hilary Henkin-Dean Riesner,Metro-Goldwyn-Mayer (MGM)-CST Telecommunications,Action-Comedy-Crime-Drama-Thriller,"Rita Rizzoli is a narcotics police officer with a plethora of disguises. When a drug shipment is hijacked, the thieves don't know that the drug is unusually pure, and packs of ""Fatal Beauty"" begin turning up next to too many dead bodies. Mike Marshak works for the original owner of the drugs and tries to tell himself that since he does not handle the drugs, he is ""clean"". Mike becomes Rita's constant companion as the drug hijackers (who are nearly psychotic and very well armed) are hunted, while more and more bodies continue to turn up."
